"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Zhang D.; Zang W.; Xu Y.; Hu X.","Zhang, Dongyu (58416421900); Zang, Wanpeng (60285772900); Xu, Yin (36643041600); Hu, Xin (56687878700)","58416421900; 60285772900; 36643041600; 56687878700","Transmission-mode mid-infrared optical switch modulator based on metal thin-film resistors","2025","Proceedings of SPIE - The International Society for Optical Engineering","14004","","140040E","","","0","10.1117/12.3091806","https://www.scopus.com/pages/publications/105026746591?origin=resultslist","Tunable metasurfaces can satisfy complex applications owing to their adaptability and reconfigurability. The performance of tunable metasurfaces lies in the joint design of tunable materials and nanostructures. Among the many tunable materials, chalcogenide phase-change materials (PCMs) have attracted considerable interest owing to their unique characteristics of electrothermal tunability, large refractive index contrast, nonvolatility, and integrability. However, PCM-based metasurfaces, which rely on electroheater circuits to induce phase transitions, have low electrothermal efficiency and high driving power. Consequently, the heating speeds are limited, which influences the modulation performance of these tunable metasurfaces. Moreover, thermal resistors made of noble metals block light transmission, hindering the operation of metasurfaces in the transmission direction. We designed and fabricated a high-efficiency MEMS microheater to drive the phase transition of PCM-based metasurfaces, where the heating circuit was placed on an ultrathin freestanding SiNx film. Electrothermal simulations indicate that the microheater can reach 447 °C at 2 V. Experimental results demonstrate that the temperature in the center is approximately 448 °C at 3 V, which is much higher than the phase-transition temperature of most PCMs. We further propose an optical modulator that operates in the transmission mode in the mid-wave infrared regime. When PCMs transition from the amorphous to crystalline state, the modulator has a maximum modulation depth of 0.71 and a maximum extinction ratio of 23 dB. This study inspires novel device designs for transmissive light modulation. © 2025 SPIE.","electro-optic modulation; MEMS; Micro-heater; Optical modulator; Phase-change materials","Electric heating; Electromechanical devices; Heating equipment; Light modulation; Light transmission; Nanosensors; Optical signal processing; Optical switches; Optoelectronic devices; Pulse code modulation; Resistors; Thin films; Electro-optic modulation; Material-based; Metasurface; Microheater; Optical-; Performance; Phase Change; Transmission mode; Tunable materials; Tunables; Light modulators; MEMS; Phase change materials","Conference paper","Final","","Scopus","2-s2.0-105026746591"
"Tumbiolo E.; Roncallo S.; Macchiavello C.; Maccone L.","Tumbiolo, Emanuele (59545824700); Roncallo, Simone (57222420448); Macchiavello, Chiara (56236368900); Maccone, Lorenzo (6603696000)","59545824700; 57222420448; 56236368900; 6603696000","Quantum frequency resampling","2025","npj Quantum Information","11","1","123","","","1","10.1038/s41534-025-01076-z","https://www.scopus.com/pages/publications/105011768407?origin=resultslist","In signal processing, resampling algorithms can modify the number of resources encoding a collection of data points. Downsampling reduces the cost of storage and communication, while upsampling interpolates new data from limited one, e.g., when resizing a digital image. We present a toolset of quantum algorithms to resample data encoded in the probabilities of a quantum register, using the quantum Fourier transform to adjust the number of high-frequency encoding qubits. We discuss advantage over classical resampling algorithms. © The Author(s) 2025.","","Digital image storage; Quantum computers; Signal encoding; Datapoints; Digital image; Down sampling; Encodings; Quantum algorithms; Resampling; Resampling algorithms; Signal-processing; Toolsets; Upsampling; Encoding (symbols)","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011768407"
"Chen F.; Li B.; Qian S.; Wu Y.; Xu J.; Li M.; Huang L.; Huang C.; Duan M.; Long H.; Wu J.; Xiang M.; Yi C.; Cheng J.","Chen, Fang (57203149164); Li, Bozhong (57214095424); Qian, Shengqi (57192097242); Wu, Yu (60277367800); Xu, Jian (56945881100); Li, Ming (57205293456); Huang, Liyan (56900158600); Huang, Chao (60278119800); Duan, Mingxiong (57226595835); Long, Han (57215070170); Wu, Jianjun (59067665800); Xiang, Ming (60277669600); Yi, Congcong (60277973200); Cheng, Juxin (59719975900)","57203149164; 57214095424; 57192097242; 60277367800; 56945881100; 57205293456; 56900158600; 60278119800; 57226595835; 57215070170; 59067665800; 60277669600; 60277973200; 59719975900","RSOP Equalization through an single polarization Constant Modulus Scheme in optical coherent communication systems","2025","Proceedings of SPIE - The International Society for Optical Engineering","13994","","1399410","","","0","10.1117/12.3098643","https://www.scopus.com/pages/publications/105026567713?origin=resultslist","The adoption of high-speed optical fiber communication is essential for enhancing reliability and capacity in recent years. However, lightning-induced rapid state-of-polarization (RSOP) fluctuations pose significant challenges, leading to increased bit error rates and potential communication failures. Existing mitigation techniques—including optical-domain polarization diversity, Stokes-space processing, and electrical-domain digital signal processing—suffer from limitations such as high complexity, limited tracking speed, or lack of generality. This paper proposes a parallel constant modulus algorithm (CMA) based on single-polarization transmission to overcome these issues. By leveraging the direct relationship between the IQ phase difference and SOP variations, the method eliminates polarization crosstalk and maintains low computational complexity. Simulation results demonstrate that the proposed approach achieves an ultra-fast RSOP tracking capability of up to 20 Mrad/s at a transmission rate of 100 Gbit/s, offering a robust and efficient solution for polarization impairment compensation in high-speed optical communication systems. © 2025 SPIE.","constant modulus algorithm; digital signal processing; rapid state-of-polarization","Bit error rate; Equalizers; Induced polarization logging; Light polarization; Optical data processing; Optical fiber communication; Optical fibers; Optical signal processing; Optical systems; Constant moduli; Constant modulus algorithms; Digital signals; Equalisation; High Speed; Optical coherent communications; Rapid state-of-polarization; Signal-processing; Single polarization; States of polarizations; Digital signal processing","Conference paper","Final","","Scopus","2-s2.0-105026567713"
"Dokuchaev N.","Dokuchaev, N. (55883198000)","55883198000","On Processing of Unbounded Continuous-Time Signals","2025","Problems of Information Transmission","61","4","","313","340","0","10.1134/S0032946025040015","https://www.scopus.com/pages/publications/105033873580?origin=resultslist","We study spectral representation and its applications for non-decaying continuous-time signals that are not necessarily bounded at. We introduce the notions of transfer functions, spectrum degeneracy, spectrum gaps, and band-limitedness, for these unbounded signals. As an example of applications, we give explicit formulas for transfer functions of low-pass and high-pass filters suitable for these signals. As another example of applications, we show that non-decaying unbounded signals with a single point spectrum degeneracy and polynomial rate of growth are predictable. The corresponding transfer functions for the predictors are obtained explicitly. In addition, we obtain an interpolation sampling formula for unbounded bandlimited signals. © Pleiades Publishing, Inc. 2025.","continuous-time signals; interpolation; low-pass filters; non-decaying signals; predicting; sampling formula; spectral representation; spectrum degeneracy; unbounded signals","Continuous time systems; Forecasting; Low pass filters; Signal processing; Signal sampling; Transfer functions; Continuous-time signal; ITS applications; Low-pass filters; Non-decaying signal; Predicting; Sampling formula; Spectra's; Spectral representations; Spectrum degeneracy; Unbounded signal; Interpolation","Article","Final","","Scopus","2-s2.0-105033873580"
"Chiou Y.-S.; Lin Y.-K.; Chou C.-Y.; Chen T.-H.; Zhang Y.-S.; Chen Y.-J.; Liu Y.-H.","Chiou, Yih-Shyh (8899040600); Lin, Yang-Ke (57207110875); Chou, Chun-Yi (57458188000); Chen, Tsung-Hsuan (57215311957); Zhang, You-Sheng (57215317139); Chen, Yu-Jhih (57221607832); Liu, Yi-Hsuan (55358571800)","8899040600; 57207110875; 57458188000; 57215311957; 57215317139; 57221607832; 55358571800","Localization Algorithms Using Tracking Approaches and Barometric Pressure Sensors in Indoor Environments","2025","IEEE Journal on Indoor and Seamless Positioning and Navigation","3","","","260","279","0","10.1109/JISPIN.2025.3640562","https://www.scopus.com/pages/publications/105026730560?origin=resultslist","With the rapid development of positioning, localization, navigation, and self-driving car systems, the implementation of intelligent and robust localization systems for real-time location-based services (LBSs) has become increasingly attractive. This article presents high-performance positioning and tracking approaches characterized by a pipelined structure, high computational efficiency, flexibility, and real-time processing, implemented using field programmable gate arrays (FPGAs). In triangulation-based positioning approaches, estimated distance information is derived from communication signals and the path loss model, while vertical localization is achieved through the characteristics of barometric pressure (BP). After integrating positioning approaches with tracking methods and BP sensors, the results illustrate that the proposed localization algorithms closely estimate the trajectory of mobile devices. For FPGA-implemented algorithms, the proposed approaches effectively handle floating-point operations, reduce computing resource usage, and provide real-time processing capabilities, surpassing software-based designs and implementations. In terms of performance, the results demonstrate that the localization accuracy of the proposed hardware-based implementation is nearly identical to that of the software-based approach. Regarding vertical location accuracy, based on the proposed calibration approach, the BP value increases by 11.6 Pa for every one-meter decrease in altitude. To maintain floor-level accuracy over time despite atmospheric fluctuations, a real-time dynamic calibration mechanism using a fixed reference sensor is employed. In summary, the proposed localization algorithms, implemented with FPGAs and BP sensors, offer advantages such as lower circuit costs, higher processing efficiency, and reliable vertical location accuracy for real-time public safety LBS. © 2023 CCBY.","Barometric pressure (BP) sensor; Kalman filter (KF); positioning; tracking; vertical localization","Atmospheric pressure; Barometers; Calibration; Computational efficiency; Digital arithmetic; Embedded systems; Field programmable gate arrays (FPGA); Location; Location based services; Navigation; Pipeline processing systems; Real time systems; Surface discharges; Tracking (position); Barometric pressure; Barometric pressure sensor; Field programmables; Localization algorithm; Performance; Positioning; Programmable gate array; Tracking; Tracking approaches; Vertical localization; Kalman filters","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105026730560"
"Akbar A.; Ullah S.S.; Malik A.; Mian Qaisar S.","Akbar, Ayaz (58084686600); Ullah, Syed Sajid (59705626900); Malik, Abdul (60083680800); Mian Qaisar, Saeed (36550525100)","58084686600; 59705626900; 60083680800; 36550525100","RT-FedFlow: An efficient framework for real-time traffic signal optimization using federated multi-agent reinforcement learning","2025","Engineering Applications of Artificial Intelligence","161","","112147","","","4","10.1016/j.engappai.2025.112147","https://www.scopus.com/pages/publications/105015881958?origin=resultslist","The optimization of Traffic Signal Control (TSC) is a critical component of the Intelligent Transportation System (ITS) in smart cities, aiming to eliminate traffic congestion and improve urban mobility. However, traditional approaches to TSC often rely on centralized data processing, limiting scalability and adaptability to real-time traffic dynamics while raising concerns about data privacy, communication, and computation. To address these challenges, this paper proposes the RT-FedFlow, a novel federated multi-agent reinforcement-learning (FMARL) framework for real-time traffic signal optimization. The framework employs enhanced FMARL techniques to enable decentralized collaboration among multiple traffic signal agents, optimizing traffic flow while seamlessly balancing local adaptability and global coordination. Federated model aggregation enables agents to collaboratively learn a global policy while preserving local data privacy, with each reinforcement learning (RL) agent independently optimizing its policy. Next, an advanced reward mechanism is designed to minimize congestion and reduce waiting times. Moreover, a hierarchical communication and coordination strategy is adopted to facilitate efficient local interaction among agents and global model aggregation to improve overall system performance. In addition, the framework enables real-time optimization and prioritization of emergency vehicles through a dedicated preemption module. Compared to existing TSC models, RT-FedFlow significantly improves traffic signal coordination and response times by dynamically adapting to complex, real-time traffic conditions. The proposed RT-FedFlow framework is implemented and evaluated using the SUMO simulator. Extensive simulation results demonstrate that RT-FedFlow outperforms all benchmark models, achieving a 15.49 % reduction in average inference time, a 3.07 % reduction in average queue length, a 13.04 % reduction in average intersection delay, a 0.20 % improvement in fuel consumption, and a 5.35 % emergency vehicle clearance time. © 2025 Elsevier Ltd","Federated learning; Intelligent transportation system; Multi-agent systems; Real-time traffic optimization; Reinforcement learning; Smart cities; Traffic signal control","Data privacy; Data reduction; Highway traffic control; Intelligent agents; Intelligent systems; Intelligent vehicle highway systems; Motor transportation; Multi agent systems; Smart city; Street traffic control; Traffic congestion; Traffic signals; Urban transportation; % reductions; Intelligent transportation systems; Multi-agent reinforcement learning; Multiagent systems (MASs); Real-time traffic optimization; Realtime traffic; Reinforcement learnings; Traffic optimization; Traffic signal control; Traffic signal optimizations; Reinforcement learning","Article","Final","","Scopus","2-s2.0-105015881958"
"Li B.; Yang Y.; Jiang T.; Yu H.; Liao G.; Zhao R.; Zhou B.","Li, Bingkun (57209342463); Yang, Yang (60284212100); Jiang, Ting (44861294800); Yu, Hongqiang (57356235500); Liao, Guangshan (57866138300); Zhao, Rui (60284514400); Zhou, Bingxian (57355958700)","57209342463; 60284212100; 44861294800; 57356235500; 57866138300; 60284514400; 57355958700","Research Progress on Alarm Signal Failure in Special Environments: A Multi-Stage Cognitive Processing Perspective","2025","ICNISC 2025 - 11th Annual International Conference on Network and Information Systems for Computers","","","","226","233","0","10.1145/3776942.3777397","https://www.scopus.com/pages/publications/105026665142?origin=resultslist","Special human-machine environments such as aviation and healthcare have extremely low fault tolerance, making alarm signals a critical safety assurance mechanism. However, unreasonable alarm signal design often leads to failure due to conflicts with operators' cognitive processes. This study reviews research on alarm signal failure from a multi-stage cognitive processing perspective, encompassing sensory input, attention, understanding/memory, decision-making, and execution. It also analyzed the application characteristics and limitations of auditory, visual, and multimodal alarm signals at different stages of cognition and studied the main types of failure (for example, inattention blindness or deafness and alarm fatigue), and the neural mechanisms of those effects based on the cognitive neuroscience perspective. Finally, by presenting the problems in current research, such as the lack of indicators and cognitive mechanism model, and disparity in different experimental paradigm studies, it presents some feasible directions for designing alarm optimally and for elevating cognitive decoding accuracy. Overall, this review offers a theoretical base for targeting the optimization of an alarm signal design, as well as individual-based intervention programs in special working environments. © 2025 Copyright held by the owner/author(s).","Alarm Signal Failure; Multi-Stage Cognitive Processing; Special Environment","Alarm systems; Cognitive systems; Decision making; Failure (mechanical); Outages; Safety engineering; Alarm signal failure; Alarm signals; Cognitive processing; Human-machine; Machine environment; Multi-stage cognitive processing; Multi-stages; Signal design; Signal failure; Special environment; Fault tolerance","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026665142"
"Kalaganis F.P.; Georgiadis K.; Oikonomou V.P.; Laskaris N.A.; Nikolopoulos S.; Kompatsiaris I.","Kalaganis, Fotis P. (57191262870); Georgiadis, Kostas (57201303764); Oikonomou, Vangelis P. (23390328800); Laskaris, Nikos A. (55904249200); Nikolopoulos, Spiros (34971754900); Kompatsiaris, Ioannis (7004756014)","57191262870; 57201303764; 23390328800; 55904249200; 34971754900; 7004756014","A hybrid neuromarketing approach exploiting EEG graph signal processing and gaze dynamic patterning","2025","Brain Informatics","12","1","23","","","3","10.1186/s40708-025-00272-z","https://www.scopus.com/pages/publications/105016905410?origin=resultslist","In this study, we propose a hybrid decoding scheme for classifying consumer intent in a binary decision-making scenario (“Buy” vs. “NoBuy”), using simultaneous electroencephalography (EEG) and eye-tracking data. The proposed framework integrates graph signal processing-based features derived from EEG functional connectivity with descriptive statistics from eye movement patterns. Given the imbalanced nature of the targeted classification task, the performance of the proposed hybrid scheme is being assessed at the individual subject level via the employment of Cohen’s kappa and F1-score metrics, both of which are well-suited for handling class imbalance by accounting for agreement beyond chance and balancing precision and recall, respectively. The reported results showcase the superiority of the proposed hybrid decoding scheme, as the averaged scores for both Cohen’s kappa and F1-score are exceeding (with statistical significance at 0.05) the presented competing approaches by 0.08–0.30 and 0.06–0.23 respectively. Additionally, our connectivity analysis confirmed two key findings: (i) strong couplings were consistently observed between electrodes spanning distinct brain regions, such as the prefrontal and occipital cortices, in addition to the commonly reported frontal dipoles; and (ii) the most salient functional connections varied across individuals, with only a limited subset shared among subjects. These results highlight the potential of multimodal decoding approaches and subject-specific connectivity patterns in advancing the classification of consumer decision behavior. © The Author(s) 2025.","EEG; Electroencephalography; Eye tracker; Graph signal processing; Neuroeconomics; Neuromarketing","Biomedical signal processing; Brain; Classification (of information); Consumer behavior; Decision making; Decoding; Electrophysiology; Eye movements; Eye tracking; Binary decision making; Decoding scheme; Eye trackers; Eye-tracking; F1 scores; Graph signal processing; Neuroeconomics; Neuromarketing; Signal-processing; Tracking data; accuracy; adult; Article; brain region; clinical article; decision making; decoding; electroencephalogram; electroencephalography; employment; eye movement; eye tracking; female; Fourier transform; functional connectivity; gaze; human; hybrid; male; nerve cell network; neuroeconomics; physiological coregulation; prefrontal cortex; recall; signal processing; Electroencephalography","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105016905410"
"Wang Y.","Wang, Yaling (57262931000)","57262931000","The Application of Computer Vision Technology in Optimizing Feedback for Ideological and Political Education","2025","Proceedings of 2025 2nd International Symposium on Artificial Intelligence for Education, ISAIE 2025","","","","806","811","0","10.1145/3775073.3775199","https://www.scopus.com/pages/publications/105026963942?origin=resultslist","In traditional ideological and political education classrooms, instructors' perception and assessment of students' learning states primarily rely on empirical methods such as manual observation. This approach depends on capturing external behavioral signals - including facial expressions and body language - yet suffers from limited accuracy and coverage. In the digital intelligence era, computer vision technology has been introduced into ideological and political education.[1] It enables objective collection, quantitative analysis, and visual representation of classroom behavior data. This assists instructors in overcoming the limitations of conventional observation methods, thereby providing more scientific and accurate feedback on student engagement. Consequently, it supports data-driven dynamic optimization of instructional strategies. [2]The research sample of this article is undergraduate students from different majors and classes in three different universities, including 52 freshmen majoring in ideological and political education; 102 sophomore students majoring in English; 65 junior students majoring in mathematics (because the core courses of ideological and political education are mainly focused on the first three years of college, the analysis focuses on students in the first, second, and third years of college). The cross school and cross disciplinary sampling is aimed at improving the universality and reliability of experimental results. Using the YOLOv11 computer vision model, we performed multimodal data analysis on classroom recordings to assess students' learning states. The aim is to provide intelligent, efficient, and visual support for ideological and political education, offering new perspectives on the application of artificial intelligence technologies in this field.[3] © 2025 Copyright held by the owner/author(s).","computer vision technology; digital image processing; ideological and political education; visualization","Artificial intelligence; Curricula; Education computing; Engineering education; Sampling; Students; Teaching; Visualization; Assessment of Student Learning; Body language; Computer vision technology; Digital image; Empirical method; Expression languages; Facial Expressions; Ideological and political educations; Images processing; Instructor perceptions; Computer vision","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026963942"
"Hateley J.; Narasimhan S.; Abari O.","Hateley, John (60238979700); Narasimhan, Sriram (56653958000); Abari, Omid (55414469000)","60238979700; 56653958000; 55414469000","Tracking Wildfire Assets With Commodity RFID and Gaussian Process Modeling","2025","IEEE Journal of Radio Frequency Identification","9","","","998","1008","0","10.1109/JRFID.2025.3643353","https://www.scopus.com/pages/publications/105024809142?origin=resultslist","This paper presents a novel, cost-effective, and scalable approach to track numerous assets distributed in forested environments using commodity Radio Frequency Identification (RFID) targeting wildfire response applications. Commodity RFID systems suffer from poor tag localization when dispersed in forested environments due to signal attenuation, multi-path effects and environmental variability. Current methods to address this issue via fingerprinting rely on dispersing tags at known locations a priori. In this paper, we address the case when it is not possible to tag known locations and show that it is possible to localize tags to accuracies comparable to global positioning systems (GPS) without such a constraint. For this, we propose Gaussian Process to model various environments solely based on RF signal response signatures and without the aid of additional sensors such as global positioning GPS or cameras, and match an unknown RF to the closest match in a model dictionary. We utilize a new weighted log-likelihood method to associate an unknown environment with the closest environment in a dictionary of previously modeled environments, which is a crucial step in being able to use our approach. Our results show that it is possible to achieve localization accuracies of the order of GPS, but with passive commodity RFID, which will allow the tracking of dozens of wildfire assets within the vicinity of mobile readers at-a-time simultaneously, does not require known positions to be tagged a priori, and can achieve localization at a fraction of the cost compared to GPS. © 2017 IEEE.","asset tracking; environmental modeling; Gaussian process; machine learning; RFID","Artificial intelligence; Cost effectiveness; Fires; Forestry; Gaussian distribution; Gaussian noise (electronic); Global positioning system; Learning systems; Signal processing; Asset tracking; Environmental model; Forested environment; Gaussian Processes; Global positioning; Identification process; Localisation; Machine-learning; Positioning system; Radio-frequency-identification; Radio frequency identification (RFID)","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105024809142"
"Attarwala A.; Lindoo E.","Attarwala, Abbas (57151060100); Lindoo, Ed (57207797216)","57151060100; 57207797216","An Integrated Pedagogical Approach to Teaching Convolution Filtering and Principal Component Analysis","2025","ACM SIGCITE 2025 - Proceedings of the 26th ACM Annual Conference on Cybersecurity and Information Technology Education","","","","240","246","0","10.1145/3769694.3771149","https://www.scopus.com/pages/publications/105028739216?origin=resultslist","In many undergraduate programs, Principal Component Analysis (PCA) is introduced in applied linear algebra or data science courses as a standalone method for dimensionality reduction. Separately, students may encounter the discrete convolution in courses on systems or signal processing, again without explicit connection to PCA. Although some advanced courses in digital image processing may revisit both topics, our goal is different: to deliberately integrate these concepts within an applied linear algebra course to explicitly demonstrate their interaction. This experience paper describes how combining discrete convolution-based filtering (e.g., low-pass and high-pass) with PCA enables students to investigate how preprocessing decisions shape eigenvalue distributions, variance concentration, and finally the interpretation of data. By treating these methods as interdependent components of a data pipeline rather than isolated tools, we believe that students gain a deeper understanding of the subjective assumptions embedded in the analysis. This integrated approach encourages students to engage with linear algebra as a context-sensitive discipline where choices matter.  © 2025 Copyright held by the owner/author(s).","Convolution Based Filtering; Noise; Pedagogical Teaching; Principal Component Analysis; Signal","Convolution; Curricula; Dimensionality reduction; Education computing; Eigenvalues and eigenfunctions; Image processing; Low pass filters; Students; Teaching; Convolution based filtering; Convolution filtering; Discrete convolution; Noise; Pedagogical approach; Pedagogical teaching; Principal-component analysis; Science course; Signal; Undergraduate projects; Principal component analysis","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105028739216"
"Zordan M.; Migliore E.; Zhang M.; Lin P.","Zordan, Mirna (57212252548); Migliore, Enza (58125538600); Zhang, Minghong (60379927000); Lin, Peiyue (59986039800)","57212252548; 58125538600; 60379927000; 59986039800","A Bio-sensing System for Visualizing Material Perceptions through Physiological Computing and Geometric Encoding","2025","Proceedings - SIGGRAPH Asia 2025 Posters, SA 2025","","","105","","","0","10.1145/3757374.3771478","https://www.scopus.com/pages/publications/105029800901?origin=resultslist","We propose a bio-sensing system that translates material perceptions into geometric encoding. Brain activity frequencies and post-filtered real-time Electroencephalography (EEG) data are mapped to turbulence, brightness, and particle dispersion, generating parameterized forms. This approach explores how physiological computing can inform scientific visualization through geometric encoding, opening new directions for linking EEG biosensing, computer graphics, and material perceptions. © 2025 Copyright held by the owner/author(s).","Cognitive Mapping; EEG Biosensing; Geometric Encoding; Material Perception; Physiological Computing","Biomedical signal processing; Brain; Brain mapping; Electroencephalography; Electrophysiology; Human engineering; Interactive computer graphics; Neurophysiology; Physiological models; Psychophysiology; Biosensing; Brain activity; Cognitive mapping; Electroencephalography biosensing; Encodings; Geometric encoding; Material perception; Physiological computing; Real- time; Sensing systems; Encoding (symbols); Signal encoding","Conference paper","Final","","Scopus","2-s2.0-105029800901"
"Wu F.; Miao M.","Wu, Fen (60263456300); Miao, Minmin (57192816170)","60263456300; 57192816170","Emotion recognition of bimodal physiological signals based on multi-level attention mechanisms","2025","Proceedings of 2025 8th International Conference on Computer Information Science and Artificial Intelligence, CISAI 2025","","","","140","145","0","10.1145/3773365.3773389","https://www.scopus.com/pages/publications/105026338138?origin=resultslist","Traditional unimodal emotion recognition methods, relying solely on a single information source, are often insufficient to fully capture the complexity of human emotions. Although multimodal approaches have made progress, they still struggle to effectively model inter-modal dependencies and usually rely on simple feature concatenation strategies, resulting in limited robustness and high computational cost. To address these issues, this paper proposes a dual-branch emotion recognition framework based on EEG and EOG signals, incorporating a multi-level attention mechanism. On top of feature extraction, a cross-modal attention mechanism is introduced, enabling each target modality to directly attend to low-level fused features containing information from all modalities, thereby adaptively aggregating complementary information and enhancing inter-modal dependency modeling. Subsequently, a self-attention module is applied to capture global contextual information and generate higher-order fused features with stronger discriminative power. Moreover, the framework is computationally efficient, offering a lightweight design compared to conventional multimodal approaches while maintaining high accuracy. Experimental results on the DEAP dataset show that the proposed method achieves average accuracies of 96.22% and 96.38% for arousal and valence classification, respectively, significantly outperforming unimodal and conventional multimodal baselines, thereby validating its effectiveness, robustness, and efficiency. © 2025 Copyright held by the owner/author(s).","Electroencephalogram; Electrooculogram; Emotion Recognition; Multi-Level Attention Mechanism","Biomedical signal processing; Classification (of information); Computational efficiency; Emotion Recognition; Interactive computer systems; Psychology computing; Psychophysiology; Attention mechanisms; Electro-oculogram; Emotion recognition; Information sources; Multi-level attention mechanism; Multi-modal approach; Multilevels; Physiological signals; Recognition methods; Unimodal; Electroencephalography","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105026338138"
"Bellemare-Pepin A.; Jerbi K.","Bellemare-Pepin, Antoine (57200366706); Jerbi, Karim (22334012100)","57200366706; 22334012100","Biotuner: A python toolbox integrating music theory and signal processing for harmonic analysis of physiological and natural time series","2025","Brain Informatics","12","1","30","","","1","10.1186/s40708-025-00270-1","https://www.scopus.com/pages/publications/105022823967?origin=resultslist","Background: The Biotuner Toolbox is an open-source Python toolbox for biosignals that integrates concepts from neuroscience, music theory, and signal processing. It introduces a harmonic perspective on physiological oscillations by applying musical constructs such as consonance, rhythm, and scale construction. Methods: The core biotuner_object processes neural, cardiac, and auditory time series, providing a unified interface for extracting spectral peaks, computing harmonicity metrics, and supporting downstream analyses. Companion modules extend harmonic analyses across temporal (time-resolved harmonicity), spatial (harmonic connectivity), and spectral (harmonic spectrum) dimensions. Results: Biotuner identifies harmonic structure across different biosignals, revealing significant variations in harmonicity between physiological states. Specifically, the toolbox extracts spectral peaks from complex signals using multiple algorithms, ensuring robust peak detection under varying signal-to-noise ratios. Moreover, we show how harmonicity metrics change across distinct sleep stages and capture variations in the slopes of the aperiodic (1/f) component of the power spectrum. Conclusion: Biotuner provides an extensible framework that unifies music-theoretic constructs with biosignal processing, enabling hypothesis-driven analyses for researchers and, in parallel, creative exploration of complex natural patterns for artists. © The Author(s) 2025.","Biosignal analysis; EEG; Harmonicity; Music theory; Neuroscience; Signal processing","Biomedical signal processing; Computation theory; Computer music; Harmonic analysis; Neurology; Open source software; Open systems; Physiology; Python; Signal analysis; Signal to noise ratio; Spectrum analysis; Time series analysis; Biosignal analyze; Biosignals; Harmonicity; Music signals; Music theory; Natural time series; Neuroscience; Open-source; Signal-processing; Spectral peak; algorithm; article; benchmarking; controlled study; electroencephalogram; electroencephalography; human; male; music; oscillation; signal noise ratio; signal processing; sleep stage; theory; time series analysis; Time series","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105022823967"
"Vinitha V.; Parthasarathy V.; Santhosh R.","Vinitha, V. (60636768800); Parthasarathy, V. (59901385800); Santhosh, R. (57392375700)","60636768800; 59901385800; 57392375700","CAT-TODNet: A Contextual Transformer-Based Optimized Deformable Convolution Framework for Efficient ECG-Based Heart Failure Detection","2025","International Journal of Advanced Computer Science and Applications","16","12","","136","146","0","10.14569/IJACSA.2025.0161211","https://www.scopus.com/pages/publications/105028492368?origin=resultslist","Heart Failure detection using Electrocardiogram (ECG) signals is a critical clinical task, as continuous analysis of cardiac waveforms supports early diagnosis and effective intervention. Despite advancements in machine learning and deep learning techniques, existing approaches often suffer from limited contextual representation, sensitivity to noise, and inadequate handling of non-stationary temporal deformations in ECG signals, which restrict diagnostic reliability. To address these challenges, this study introduces a novel deep learning framework termed Contextual Auxiliary Transformer with Triple Stacked Optimized Deformable Convolution Network (CAT-TODNet) for accurate heart failure detection from ECG signals. ECG recordings acquired from the MIT-BIH Arrhythmia Database are initially subjected to three-stage preprocessing, including denoising, signal smoothing, and Power Line Interference (PLI) removal, to enhance signal quality. The Contextual Auxiliary Transformer (CAT) module explicitly captures both static and dynamic contextual dependencies, enabling robust contextual feature extraction. These context-aware features are subsequently processed through triple stacked deformable convolution layers with adaptive receptive fields. To ensure stable offset estimation under non-stationary ECG conditions, the Al-Biruni Earth Radius (ABER) optimization algorithm is employed to optimize deformable convolution offsets, overcoming the limitations of gradient-based learning. Experimental results demonstrate that CAT-TODNet achieves an accuracy of 98.88. © (2025), (Science and Information Organization). All rights reserved.","Artificial Intelligence (AI); Contextual Auxiliary Transformer (CAT); deformable convolution; Electrocardiogram (ECG); Heart Failure (HF); optimization algorithm","Artificial heart; Biomedical signal processing; Cardiology; Convolution; Deep learning; Error detection; Heart; Learning algorithms; Learning systems; Optimization; Outages; Signal detection; Artificial intelligence; Auxiliary transformer; Contextual auxiliary transformer; Deformable convolution; Electrocardiogram; Electrocardiogram signal; Failure detection; Heart failure; Optimization algorithms; Electrocardiography","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105028492368"
